"","Longitude(x)","Latitude(y)","cropland_2arcmin_mean","built_mean","wc2.1_2.5m_elev_mean","Tree_loss_mean","trees_mean","wildareas-v3-2009-human-footprint_mean","maximum_temperature_mean_mean","Built_mean","Cropland_mean","Forestlandcover_mean","layer_mean","extinct_species_group","binomial_name","Presence","habitat_breadth","diet_breadth","body_mass_g","body_size_mm","trophic_level","global_range_size_km2","extinct"
"545",-90.0595638729999,18.9786470350001,0.0341064855456352,0.00074136012699455,120.239433288574,0.199675604701042,0.802153944969177,3.89147257804871,-42.4649238586426,3.46356646332424e-05,0.030135503038764,0.912333786487579,1,"Craugastor omoaensis","Tlalocohyla_loquax",1,"generalist","",NA,77,"",NA,0
"546",-90.0595638729999,18.9786470350001,0.0341064855456352,0.00074136012699455,120.239433288574,0.199675604701042,0.802153944969177,3.89147257804871,-42.4649238586426,3.46356646332424e-05,0.030135503038764,0.912333786487579,1,"Craugastor omoaensis","Trachycephalus_vermiculatus",1,"generalist","specialist",56.9,105,"",NA,0
"547",-89.0595638729999,18.9786470350001,0.0157889761030674,0.000766866432968527,124.631607055664,0.231184840202332,0.849464476108551,3.63877272605896,30.4627494812012,6.3117795434664e-07,0.0122413849458098,0.960856556892395,1,"Craugastor omoaensis","Agalychnis_callidryas",1,"generalist","",12,77.2,"",NA,0
"548",-89.0595638729999,18.9786470350001,0.0157889761030674,0.000766866432968527,124.631607055664,0.231184840202332,0.849464476108551,3.63877272605896,30.4627494812012,6.3117795434664e-07,0.0122413849458098,0.960856556892395,1,"Craugastor omoaensis","Dendropsophus_microcephalus",1,"generalist","",28,32,"",NA,0
"549",-89.0595638729999,18.9786470350001,0.0157889761030674,0.000766866432968527,124.631607055664,0.231184840202332,0.849464476108551,3.63877272605896,30.4627494812012,6.3117795434664e-07,0.0122413849458098,0.960856556892395,1,"Craugastor omoaensis","Engystomops_pustulosus",1,"generalist","",NA,48.2,"",NA,0
"550",-89.0595638729999,18.9786470350001,0.0157889761030674,0.000766866432968527,124.631607055664,0.231184840202332,0.849464476108551,3.63877272605896,30.4627494812012,6.3117795434664e-07,0.0122413849458098,0.960856556892395,1,"Craugastor omoaensis","Hypopachus_variolosus",1,"generalist","specialist",NA,53,"carnivore",NA,0
"551",-89.0595638729999,18.9786470350001,0.0157889761030674,0.000766866432968527,124.631607055664,0.231184840202332,0.849464476108551,3.63877272605896,30.4627494812012,6.3117795434664e-07,0.0122413849458098,0.960856556892395,1,"Craugastor omoaensis","Incilius_valliceps",1,"specialist","",60,125,"",NA,0
"552",-89.0595638729999,18.9786470350001,0.0157889761030674,0.000766866432968527,124.631607055664,0.231184840202332,0.849464476108551,3.63877272605896,30.4627494812012,6.3117795434664e-07,0.0122413849458098,0.960856556892395,1,"Craugastor omoaensis","Leptodactylus_fragilis",1,"generalist","",NA,43,"",NA,0
"553",-89.0595638729999,18.9786470350001,0.0157889761030674,0.000766866432968527,124.631607055664,0.231184840202332,0.849464476108551,3.63877272605896,30.4627494812012,6.3117795434664e-07,0.0122413849458098,0.960856556892395,1,"Craugastor omoaensis","Leptodactylus_melanonotus",1,"generalist","",NA,58,"",NA,0
"554",-89.0595638729999,18.9786470350001,0.0157889761030674,0.000766866432968527,124.631607055664,0.231184840202332,0.849464476108551,3.63877272605896,30.4627494812012,6.3117795434664e-07,0.0122413849458098,0.960856556892395,1,"Craugastor omoaensis","Lithobates_brownorum",1,"generalist","specialist",NA,NA,"",NA,0
"555",-89.0595638729999,18.9786470350001,0.0157889761030674,0.000766866432968527,124.631607055664,0.231184840202332,0.849464476108551,3.63877272605896,30.4627494812012,6.3117795434664e-07,0.0122413849458098,0.960856556892395,1,"Craugastor omoaensis","Rhinella_horribilis",1,"generalist","specialist",106.25,241,"",NA,0
"556",-89.0595638729999,18.9786470350001,0.0157889761030674,0.000766866432968527,124.631607055664,0.231184840202332,0.849464476108551,3.63877272605896,30.4627494812012,6.3117795434664e-07,0.0122413849458098,0.960856556892395,1,"Craugastor omoaensis","Rhinophrynus_dorsalis",1,"specialist","specialist",90,89,"carnivore",NA,0
"557",-89.0595638729999,18.9786470350001,0.0157889761030674,0.000766866432968527,124.631607055664,0.231184840202332,0.849464476108551,3.63877272605896,30.4627494812012,6.3117795434664e-07,0.0122413849458098,0.960856556892395,1,"Craugastor omoaensis","Scinax_staufferi",1,"generalist","",29,32,"",NA,0
"558",-89.0595638729999,18.9786470350001,0.0157889761030674,0.000766866432968527,124.631607055664,0.231184840202332,0.849464476108551,3.63877272605896,30.4627494812012,6.3117795434664e-07,0.0122413849458098,0.960856556892395,1,"Craugastor omoaensis","Smilisca_baudinii",1,"generalist","",NA,90,"",NA,0
"559",-89.0595638729999,18.9786470350001,0.0157889761030674,0.000766866432968527,124.631607055664,0.231184840202332,0.849464476108551,3.63877272605896,30.4627494812012,6.3117795434664e-07,0.0122413849458098,0.960856556892395,1,"Craugastor omoaensis","Tlalocohyla_loquax",1,"generalist","",NA,77,"",NA,0
"560",-89.0595638729999,18.9786470350001,0.0157889761030674,0.000766866432968527,124.631607055664,0.231184840202332,0.849464476108551,3.63877272605896,30.4627494812012,6.3117795434664e-07,0.0122413849458098,0.960856556892395,1,"Craugastor omoaensis","Trachycephalus_vermiculatus",1,"generalist","specialist",56.9,105,"",NA,0
"561",-88.0595638729999,18.9786470350001,0.00579699873924255,0.00321032549254596,16.1881713867188,0.102480240166187,0.561406970024109,3.89197683334351,-1120.22961425781,0.00334080774337053,0.00188348640222102,0.62814325094223,1,"Craugastor omoaensis","Agalychnis_callidryas",1,"generalist","",12,77.2,"",NA,0
"562",-88.0595638729999,18.9786470350001,0.00579699873924255,0.00321032549254596,16.1881713867188,0.102480240166187,0.561406970024109,3.89197683334351,-1120.22961425781,0.00334080774337053,0.00188348640222102,0.62814325094223,1,"Craugastor omoaensis","Dendropsophus_microcephalus",1,"generalist","",28,32,"",NA,0
"563",-88.0595638729999,18.9786470350001,0.00579699873924255,0.00321032549254596,16.1881713867188,0.102480240166187,0.561406970024109,3.89197683334351,-1120.22961425781,0.00334080774337053,0.00188348640222102,0.62814325094223,1,"Craugastor omoaensis","Engystomops_pustulosus",1,"generalist","",NA,48.2,"",NA,0
"564",-88.0595638729999,18.9786470350001,0.00579699873924255,0.00321032549254596,16.1881713867188,0.102480240166187,0.561406970024109,3.89197683334351,-1120.22961425781,0.00334080774337053,0.00188348640222102,0.62814325094223,1,"Craugastor omoaensis","Hypopachus_variolosus",1,"generalist","specialist",NA,53,"carnivore",NA,0
"565",-88.0595638729999,18.9786470350001,0.00579699873924255,0.00321032549254596,16.1881713867188,0.102480240166187,0.561406970024109,3.89197683334351,-1120.22961425781,0.00334080774337053,0.00188348640222102,0.62814325094223,1,"Craugastor omoaensis","Incilius_valliceps",1,"specialist","",60,125,"",NA,0
"566",-88.0595638729999,18.9786470350001,0.00579699873924255,0.00321032549254596,16.1881713867188,0.102480240166187,0.561406970024109,3.89197683334351,-1120.22961425781,0.00334080774337053,0.00188348640222102,0.62814325094223,1,"Craugastor omoaensis","Leptodactylus_fragilis",1,"generalist","",NA,43,"",NA,0
"567",-88.0595638729999,18.9786470350001,0.00579699873924255,0.00321032549254596,16.1881713867188,0.102480240166187,0.561406970024109,3.89197683334351,-1120.22961425781,0.00334080774337053,0.00188348640222102,0.62814325094223,1,"Craugastor omoaensis","Leptodactylus_melanonotus",1,"generalist","",NA,58,"",NA,0
"568",-88.0595638729999,18.9786470350001,0.00579699873924255,0.00321032549254596,16.1881713867188,0.102480240166187,0.561406970024109,3.89197683334351,-1120.22961425781,0.00334080774337053,0.00188348640222102,0.62814325094223,1,"Craugastor omoaensis","Lithobates_brownorum",1,"generalist","specialist",NA,NA,"",NA,0
"569",-88.0595638729999,18.9786470350001,0.00579699873924255,0.00321032549254596,16.1881713867188,0.102480240166187,0.561406970024109,3.89197683334351,-1120.22961425781,0.00334080774337053,0.00188348640222102,0.62814325094223,1,"Craugastor omoaensis","Rhinella_horribilis",1,"generalist","specialist",106.25,241,"",NA,0
"570",-88.0595638729999,18.9786470350001,0.00579699873924255,0.00321032549254596,16.1881713867188,0.102480240166187,0.561406970024109,3.89197683334351,-1120.22961425781,0.00334080774337053,0.00188348640222102,0.62814325094223,1,"Craugastor omoaensis","Rhinophrynus_dorsalis",1,"specialist","specialist",90,89,"carnivore",NA,0
"571",-88.0595638729999,18.9786470350001,0.00579699873924255,0.00321032549254596,16.1881713867188,0.102480240166187,0.561406970024109,3.89197683334351,-1120.22961425781,0.00334080774337053,0.00188348640222102,0.62814325094223,1,"Craugastor omoaensis","Scinax_staufferi",1,"generalist","",29,32,"",NA,0
"572",-88.0595638729999,18.9786470350001,0.00579699873924255,0.00321032549254596,16.1881713867188,0.102480240166187,0.561406970024109,3.89197683334351,-1120.22961425781,0.00334080774337053,0.00188348640222102,0.62814325094223,1,"Craugastor omoaensis","Smilisca_baudinii",1,"generalist","",NA,90,"",NA,0
"573",-88.0595638729999,18.9786470350001,0.00579699873924255,0.00321032549254596,16.1881713867188,0.102480240166187,0.561406970024109,3.89197683334351,-1120.22961425781,0.00334080774337053,0.00188348640222102,0.62814325094223,1,"Craugastor omoaensis","Tlalocohyla_loquax",1,"generalist","",NA,77,"",NA,0
"574",-88.0595638729999,18.9786470350001,0.00579699873924255,0.00321032549254596,16.1881713867188,0.102480240166187,0.561406970024109,3.89197683334351,-1120.22961425781,0.00334080774337053,0.00188348640222102,0.62814325094223,1,"Craugastor omoaensis","Trachycephalus_vermiculatus",1,"generalist","specialist",56.9,105,"",NA,0
"575",-87.0595638729999,18.9786470350001,0.000100829951406922,9.00406012078747e-05,3.37219166755676,0.00197914754971862,0.0154535314068198,0.11747108399868,-9601.93359375,6.08807204116601e-05,3.04403602058301e-05,0.0165868625044823,1,"Craugastor omoaensis","Agalychnis_callidryas",1,"generalist","",12,77.2,"",NA,0
"576",-87.0595638729999,18.9786470350001,0.000100829951406922,9.00406012078747e-05,3.37219166755676,0.00197914754971862,0.0154535314068198,0.11747108399868,-9601.93359375,6.08807204116601e-05,3.04403602058301e-05,0.0165868625044823,1,"Craugastor omoaensis","Dendropsophus_microcephalus",1,"generalist","",28,32,"",NA,0
"577",-87.0595638729999,18.9786470350001,0.000100829951406922,9.00406012078747e-05,3.37219166755676,0.00197914754971862,0.0154535314068198,0.11747108399868,-9601.93359375,6.08807204116601e-05,3.04403602058301e-05,0.0165868625044823,1,"Craugastor omoaensis","Hypopachus_variolosus",1,"generalist","specialist",NA,53,"carnivore",NA,0
"578",-87.0595638729999,18.9786470350001,0.000100829951406922,9.00406012078747e-05,3.37219166755676,0.00197914754971862,0.0154535314068198,0.11747108399868,-9601.93359375,6.08807204116601e-05,3.04403602058301e-05,0.0165868625044823,1,"Craugastor omoaensis","Incilius_valliceps",1,"specialist","",60,125,"",NA,0
"579",-87.0595638729999,18.9786470350001,0.000100829951406922,9.00406012078747e-05,3.37219166755676,0.00197914754971862,0.0154535314068198,0.11747108399868,-9601.93359375,6.08807204116601e-05,3.04403602058301e-05,0.0165868625044823,1,"Craugastor omoaensis","Leptodactylus_fragilis",1,"generalist","",NA,43,"",NA,0
"580",-87.0595638729999,18.9786470350001,0.000100829951406922,9.00406012078747e-05,3.37219166755676,0.00197914754971862,0.0154535314068198,0.11747108399868,-9601.93359375,6.08807204116601e-05,3.04403602058301e-05,0.0165868625044823,1,"Craugastor omoaensis","Leptodactylus_melanonotus",1,"generalist","",NA,58,"",NA,0
"581",-87.0595638729999,18.9786470350001,0.000100829951406922,9.00406012078747e-05,3.37219166755676,0.00197914754971862,0.0154535314068198,0.11747108399868,-9601.93359375,6.08807204116601e-05,3.04403602058301e-05,0.0165868625044823,1,"Craugastor omoaensis","Lithobates_brownorum",1,"generalist","specialist",NA,NA,"",NA,0
"582",-87.0595638729999,18.9786470350001,0.000100829951406922,9.00406012078747e-05,3.37219166755676,0.00197914754971862,0.0154535314068198,0.11747108399868,-9601.93359375,6.08807204116601e-05,3.04403602058301e-05,0.0165868625044823,1,"Craugastor omoaensis","Rhinella_horribilis",1,"generalist","specialist",106.25,241,"",NA,0
"583",-87.0595638729999,18.9786470350001,0.000100829951406922,9.00406012078747e-05,3.37219166755676,0.00197914754971862,0.0154535314068198,0.11747108399868,-9601.93359375,6.08807204116601e-05,3.04403602058301e-05,0.0165868625044823,1,"Craugastor omoaensis","Rhinophrynus_dorsalis",1,"specialist","specialist",90,89,"carnivore",NA,0
"584",-87.0595638729999,18.9786470350001,0.000100829951406922,9.00406012078747e-05,3.37219166755676,0.00197914754971862,0.0154535314068198,0.11747108399868,-9601.93359375,6.08807204116601e-05,3.04403602058301e-05,0.0165868625044823,1,"Craugastor omoaensis","Smilisca_baudinii",1,"generalist","",NA,90,"",NA,0
"585",-87.0595638729999,18.9786470350001,0.000100829951406922,9.00406012078747e-05,3.37219166755676,0.00197914754971862,0.0154535314068198,0.11747108399868,-9601.93359375,6.08807204116601e-05,3.04403602058301e-05,0.0165868625044823,1,"Craugastor omoaensis","Tlalocohyla_loquax",1,"generalist","",NA,77,"",NA,0
"586",-87.0595638729999,18.9786470350001,0.000100829951406922,9.00406012078747e-05,3.37219166755676,0.00197914754971862,0.0154535314068198,0.11747108399868,-9601.93359375,6.08807204116601e-05,3.04403602058301e-05,0.0165868625044823,1,"Craugastor omoaensis","Trachycephalus_vermiculatus",1,"generalist","specialist",56.9,105,"",NA,0
"587",-104.059563873,17.9786470350001,0.0013990254374221,0.000318550475640222,59.999927520752,0.00051831518067047,0.0147682633250952,0.112198129296303,-9807.021484375,0.000277085317065939,0.00229289685375988,0.00545673491433263,1,"Craugastor omoaensis","Hypopachus_variolosus",1,"generalist","specialist",NA,53,"carnivore",NA,0
"588",-104.059563873,17.9786470350001,0.0013990254374221,0.000318550475640222,59.999927520752,0.00051831518067047,0.0147682633250952,0.112198129296303,-9807.021484375,0.000277085317065939,0.00229289685375988,0.00545673491433263,1,"Craugastor omoaensis","Leptodactylus_fragilis",1,"generalist","",NA,43,"",NA,0
"589",-104.059563873,17.9786470350001,0.0013990254374221,0.000318550475640222,59.999927520752,0.00051831518067047,0.0147682633250952,0.112198129296303,-9807.021484375,0.000277085317065939,0.00229289685375988,0.00545673491433263,1,"Craugastor omoaensis","Leptodactylus_melanonotus",1,"generalist","",NA,58,"",NA,0
"590",-104.059563873,17.9786470350001,0.0013990254374221,0.000318550475640222,59.999927520752,0.00051831518067047,0.0147682633250952,0.112198129296303,-9807.021484375,0.000277085317065939,0.00229289685375988,0.00545673491433263,1,"Craugastor omoaensis","Rhinella_horribilis",1,"generalist","specialist",106.25,241,"",NA,0
"591",-104.059563873,17.9786470350001,0.0013990254374221,0.000318550475640222,59.999927520752,0.00051831518067047,0.0147682633250952,0.112198129296303,-9807.021484375,0.000277085317065939,0.00229289685375988,0.00545673491433263,1,"Craugastor omoaensis","Smilisca_baudinii",1,"generalist","",NA,90,"",NA,0
"592",-103.059563873,17.9786470350001,0.00215044314973056,0.000562529370654374,581.303405761719,0.0205469559878111,0.328719913959503,1.53938603401184,-6843.3974609375,5.04942363477312e-06,0.00166953401640058,0.117653876543045,1,"Craugastor omoaensis","Hypopachus_variolosus",1,"generalist","specialist",NA,53,"carnivore",NA,0
"593",-103.059563873,17.9786470350001,0.00215044314973056,0.000562529370654374,581.303405761719,0.0205469559878111,0.328719913959503,1.53938603401184,-6843.3974609375,5.04942363477312e-06,0.00166953401640058,0.117653876543045,1,"Craugastor omoaensis","Leptodactylus_fragilis",1,"generalist","",NA,43,"",NA,0
"594",-103.059563873,17.9786470350001,0.00215044314973056,0.000562529370654374,581.303405761719,0.0205469559878111,0.328719913959503,1.53938603401184,-6843.3974609375,5.04942363477312e-06,0.00166953401640058,0.117653876543045,1,"Craugastor omoaensis","Leptodactylus_melanonotus",1,"generalist","",NA,58,"",NA,0
"595",-103.059563873,17.9786470350001,0.00215044314973056,0.000562529370654374,581.303405761719,0.0205469559878111,0.328719913959503,1.53938603401184,-6843.3974609375,5.04942363477312e-06,0.00166953401640058,0.117653876543045,1,"Craugastor omoaensis","Rhinella_horribilis",1,"generalist","specialist",106.25,241,"",NA,0
"596",-103.059563873,17.9786470350001,0.00215044314973056,0.000562529370654374,581.303405761719,0.0205469559878111,0.328719913959503,1.53938603401184,-6843.3974609375,5.04942363477312e-06,0.00166953401640058,0.117653876543045,1,"Craugastor omoaensis","Smilisca_baudinii",1,"generalist","",NA,90,"",NA,0
"597",-102.059563873,17.9786470350001,0.00874342583119869,0.00555958785116673,467.557403564453,0.0210614167153835,0.384574711322784,3.89311552047729,-4040.5556640625,0.00177431094925851,0.0197895355522633,0.202340364456177,1,"Craugastor omoaensis","Hypopachus_variolosus",1,"generalist","specialist",NA,53,"carnivore",NA,0
"598",-102.059563873,17.9786470350001,0.00874342583119869,0.00555958785116673,467.557403564453,0.0210614167153835,0.384574711322784,3.89311552047729,-4040.5556640625,0.00177431094925851,0.0197895355522633,0.202340364456177,1,"Craugastor omoaensis","Leptodactylus_fragilis",1,"generalist","",NA,43,"",NA,0
"599",-102.059563873,17.9786470350001,0.00874342583119869,0.00555958785116673,467.557403564453,0.0210614167153835,0.384574711322784,3.89311552047729,-4040.5556640625,0.00177431094925851,0.0197895355522633,0.202340364456177,1,"Craugastor omoaensis","Leptodactylus_melanonotus",1,"generalist","",NA,58,"",NA,0
"600",-102.059563873,17.9786470350001,0.00874342583119869,0.00555958785116673,467.557403564453,0.0210614167153835,0.384574711322784,3.89311552047729,-4040.5556640625,0.00177431094925851,0.0197895355522633,0.202340364456177,1,"Craugastor omoaensis","Rhinella_horribilis",1,"generalist","specialist",106.25,241,"",NA,0
